20031	シンコウウインディ	スピード	2	139	130	151	148	132	700	750	700	720	700	3	7	5	7	6	1	1	7	6	2
20032	イナリワン	パワー	2	138	150	159	124	129	700	720	750	700	700	7	7	2	6	7	7	1	6	5	7
20033	エルコンドルパサー	スピード	2	140	130	135	149	146	750	700	720	700	700	7	6	2	7	7	6	3	7	7	5
20034	メジロアルダン	賢さ	2	142	145	139	130	144	720	700	700	700	750	7	2	3	4	7	5	5	7	5	1
20035	トーセンジョーダン	スタミナ	2	139	148	125	151	137	700	750	700	720	700	7	1	1	1	7	6	4	7	7	1
20036	メジロパーマー	スタミナ	2	146	146	125	149	134	700	750	700	720	700	7	1	1	2	7	7	7	3	2	1
20037	ファインモーション	パワー	2	141	135	138	138	148	700	720	750	700	700	7	1	2	7	7	5	4	7	5	3
20038	シリウスシンボリ	根性	2	143	143	137	146	131	710	700	710	750	700	7	1	1	5	7	5	3	7	5	3
20039	ウオッカ	スピード	2	152	114	161	129	144	750	700	720	700	700	7	1	2	7	7	2	5	6	7	2
20040	メジロライアン	スタミナ	2	148	124	156	130	142	700	750	700	720	700	7	1	3	5	7	6	2	7	7	2
20041	アドマイヤベガ	根性	2	146	129	158	119	148	710	700	710	750	700	7	1	2	5	7	5	1	1	7	7
20042	サクラバクシンオー	パワー	2	148	110	155	145	142	700	720	750	700	700	7	1	7	6	1	1	7	7	2	1
20043	スペシャルウィーク	パワー	2	133	138	148	140	141	700	720	750	700	700	7	1	2	5	7	7	1	7	7	5
20044	カレンチャン	スピード	2	147	108	157	141	147	750	700	720	700	700	7	2	7	4	1	1	6	7	3	1
20045	スマートファルコン	根性	2	144	135	135	150	136	710	700	710	750	700	3	7	6	7	7	3	7	4	1	1
20046	スイープトウショウ	賢さ	2	151	127	155	122	145	720	700	700	700	750	7	1	3	7	7	5	1	3	7	7
20047	トウカイテイオー	スタミナ	2	140	139	133	142	146	700	750	700	720	700	7	1	2	3	7	6	4	7	5	3
20048	オグリキャップ	根性	2	151	116	156	134	143	710	700	710	750	700	7	6	3	7	7	6	2	7	7	4
20049	ゴールドシチー	賢さ	2	139	142	144	142	133	720	700	700	700	750	7	4	2	7	6	6	2	7	7	2
20050	セイウンスカイ	賢さ	2	148	148	138	133	133	720	700	700	700	750	7	1	1	5	7	7	7	6	4	3
20051	ケイエスミラクル	根性	2	161	114	144	141	140	710	700	710	750	700	7	1	7	6	1	1	3	7	6	5
20052	ツルマルツヨシ	根性	2	146	140	131	137	146	710	700	710	750	700	7	2	2	4	7	6	1	7	7	3
20053	ナリタトップロード	パワー	2	136	161	129	132	142	700	720	750	700	700	7	1	1	4	7	7	2	7	6	4
20054	テイエムオペラオー	スタミナ	2	125	158	125	152	140	700	750	700	720	700	7	3	1	3	7	7	5	7	7	1
20055	アストンマーチャン	スピード	2	149	123	147	148	133	750	700	720	700	700	7	1	7	6	1	1	7	7	1	1
20056	ジャングルポケット	スピード	2	149	140	155	123	133	750	700	720	700	700	7	1	1	5	7	6	1	4	7	6
20057	メジロドーベル	根性	2	151	133	149	126	141	710	700	710	750	700	7	1	3	7	7	2	5	6	7	1
20058	シンボリルドルフ	スタミナ	2	136	141	133	146	144	700	750	700	720	700	7	1	3	5	7	7	6	7	7	5
20059	アグネスタキオン	パワー	2	142	135	135	138	150	700	720	750	700	700	7	1	1	4	7	6	3	7	6	2
20060	ヒシアケボノ	パワー	2	149	110	158	141	142	700	720	750	700	700	7	2	7	6	2	1	6	7	5	1
20061	ゴールドシップ	スタミナ	2	137	151	155	131	126	700	750	700	720	700	7	1	1	5	7	7	1	6	6	7
20062	マルゼンスキー	賢さ	2	146	118	136	150	150	720	700	700	700	750	7	4	6	7	6	5	7	3	1	1
20063	サイレンススズカ	スピード	2	151	134	127	150	138	710	700	710	750	700	7	1	4	7	7	3	7	5	3	1
20064	コパノリッキー	根性	2	145	136	144	135	140	710	700	710	750	700	2	7	5	7	7	1	7	7	5	1
20065	グラスワンダー	パワー	2	146	124	155	129	146	700	720	750	700	700	7	1	1	7	6	7	2	7	7	2
20066	キタサンブラック	スタミナ	2	141	149	121	149	140	700	750	700	720	700	7	1	3	3	7	7	7	6	5	1
20067	タイキシャトル	賢さ	2	146	121	148	143	142	720	700	700	700	750	7	5	7	7	3	1	5	7	3	1
20068	ナイスネイチャ	スタミナ	2	147	131	150	128	144	700	750	700	720	700	7	1	1	5	7	7	2	6	7	4
20069	マチカネタンホイザ	スピード	2	141	138	143	138	140	750	700	720	700	700	7	1	1	2	7	7	2	7	7	3
20070	ヴィルシーナ	根性	2	147	127	126	159	141	710	700	710	750	700	7	1	5	7	7	1	7	7	3	1
20071	ロイスアンドロイス	パワー	2	140	136	137	135	152	700	720	750	700	700	7	1	1	6	7	2	3	7	7	1
20072	タニノギムレット	賢さ	2	150	135	161	119	135	720	700	700	700	750	7	2	2	7	7	2	1	4	6	7
20073	トーセンジョーダン	スピード	2	139	148	125	151	137	750	700	720	700	700	7	1	1	1	7	6	4	7	7	1
20074	ヤエノムテキ	スタミナ	2	141	148	128	147	136	700	750	700	720	700	7	4	3	6	7	4	2	7	6	2
20075	タップダンスシチー	根性	2	155	140	131	152	122	710	700	710	750	700	7	1	1	2	7	6	7	6	2	1
20076	エアシャカール	パワー	2	152	132	152	121	143	700	720	750	700	700	7	1	2	5	7	7	2	5	7	6
20077	ダンツフレーム	賢さ	2	144	135	158	128	135	720	700	700	700	750	7	2	3	6	7	4	1	7	6	4
20078	マチカネフクキタル	スピード	2	137	141	149	141	132	750	700	720	700	700	7	2	2	5	7	7	1	6	7	2
20079	マーベラスサンデー	根性	2	150	134	146	124	146	710	700	710	750	700	7	2	1	1	7	6	1	6	7	5
20080	サクラローレル	賢さ	2	135	145	135	148	137	720	700	700	700	750	7	3	1	5	7	7	1	5	7	6
30001	スペシャルウィーク	根性	3	133	138	148	140	141	710	700	710	750	700	7	1	2	5	7	7	1	7	7	5
30002	サイレンススズカ	スピード	3	151	134	127	150	138	750	700	720	700	700	7	1	4	7	7	3	7	5	3	1
30003	トウカイテイオー	スピード	3	140	139	133	142	146	750	700	720	700	700	7	1	2	3	7	6	4	7	5	3
30004	ゴールドシップ	スタミナ	3	137	151	155	131	126	700	750	700	720	700	7	1	1	5	7	7	1	6	6	7
30005	ウオッカ	パワー	3	152	114	161	129	144	700	720	750	700	700	7	1	2	7	7	2	5	6	7	2
30006	グラスワンダー	根性	3	146	124	155	129	146	710	700	710	750	700	7	1	1	7	6	7	2	7	7	2
30007	エルコンドルパサー	パワー	3	140	130	135	149	146	700	720	750	700	700	7	6	2	7	7	6	3	7	7	5
30008	セイウンスカイ	スタミナ	3	148	148	138	133	133	700	750	700	720	700	7	1	1	5	7	7	7	6	4	3
30009	タマモクロス	スタミナ	3	146	132	149	129	144	700	750	700	720	700	7	3	1	2	7	7	1	7	6	7
30010	ファインモーション	賢さ	3	141	135	138	138	148	720	700	700	700	750	7	1	2	7	7	5	4	7	5	3
30011	アイネスフウジン	根性	3	147	142	132	144	135	710	700	710	750	700	7	1	2	7	7	3	7	7	1	1
30012	ウイニングチケット	根性	3	148	126	152	133	141	710	700	710	750	700	7	1	1	2	7	6	1	6	7	1
30013	エアシャカール	賢さ	3	152	132	152	121	143	720	700	700	700	750	7	1	2	5	7	7	2	5	7	6
30014	ゴールドシチー	スピード	3	139	142	144	142	133	750	700	720	700	700	7	4	2	7	6	6	2	7	7	2
30015	サクラバクシンオー	スピード	3	148	110	155	145	142	750	700	720	700	700	7	1	7	6	1	1	7	7	2	1
30016	スーパークリーク	スタミナ	3	119	156	125	156	144	700	750	700	720	700	7	1	1	1	7	7	4	7	6	1
30017	スマートファルコン	パワー	3	144	135	135	150	136	700	720	750	700	700	3	7	6	7	7	3	7	4	1	1
30018	ニシノフラワー	スピード	3	141	131	141	144	143	750	700	720	700	700	7	2	7	7	4	1	2	7	7	1
30019	ハルウララ	根性	3	144	115	150	147	144	710	700	710	750	700	1	7	7	6	1	1	1	1	7	5
30020	ビコーペガサス	スピード	3	146	117	154	136	147	750	700	720	700	700	7	3	7	6	1	1	1	6	7	3
30022	メジロマックイーン	スタミナ	3	121	161	121	153	144	700	750	700	720	700	7	3	1	2	7	7	6	7	4	2
30023	ライスシャワー	スタミナ	3	121	167	120	152	140	700	750	700	720	700	7	1	3	5	7	7	6	7	5	1
30024	オグリキャップ	パワー	3	151	116	156	134	143	700	720	750	700	700	7	6	3	7	7	6	2	7	7	4
30025	スペシャルウィーク	スピード	3	133	138	148	140	141	750	700	720	700	700	7	1	2	5	7	7	1	7	7	5
30026	ツインターボ	スピード	3	143	138	135	146	138	750	700	720	700	700	7	3	3	6	7	5	7	1	1	1
30027	メジロパーマー	根性	3	146	146	125	149	134	710	700	710	750	700	7	1	1	2	7	7	7	3	2	1
30028	キタサンブラック	スピード	3	141	149	121	149	140	750	700	720	700	700	7	1	3	3	7	7	7	6	5	1
30029	サトノダイヤモンド	スタミナ	3	141	137	145	130	147	700	750	700	720	700	7	1	2	4	7	7	1	4	7	6
30030	マチカネタンホイザ	根性	3	141	138	143	138	140	710	700	710	750	700	7	1	1	2	7	7	2	7	7	3
30031	ユキノビジン	賢さ	3	139	142	130	148	141	720	700	700	700	750	7	4	5	7	7	5	5	7	2	1
30032	ヤエノムテキ	パワー	3	141	148	128	147	136	700	720	750	700	700	7	4	3	6	7	4	2	7	6	2
30033	ウイニングチケット	パワー	3	148	126	152	133	141	710	700	710	750	700	7	1	1	2	7	6	1	6	7	1
30034	ライスシャワー	パワー	3	121	167	120	152	140	700	720	750	700	700	7	1	3	5	7	7	6	7	5	1
30037	シンボリルドルフ	根性	3	136	141	133	146	144	710	700	710	750	700	7	1	3	5	7	7	6	7	7	5
30038	サクラチヨノオー	スタミナ	3	142	137	130	147	144	700	750	700	720	700	7	1	1	7	7	2	6	7	2	1
30039	カワカミプリンセス	スピード	3	150	121	157	132	140	750	700	720	700	700	7	1	5	4	7	4	1	5	7	4
30040	ヒシアケボノ	根性	3	149	110	158	141	142	710	700	710	750	700	7	2	7	6	2	1	6	7	5	1
30041	メジロドーベル	賢さ	3	151	133	149	126	141	720	700	700	700	750	7	1	3	7	7	2	5	6	7	1
30042	バンブーメモリー	パワー	3	146	128	155	137	134	700	720	750	700	700	7	4	7	7	6	1	1	3	7	5
30043	ナカヤマフェスタ	スタミナ	3	150	142	157	121	130	710	700	710	750	700	7	1	2	4	7	5	1	5	7	4
30044	ナリタブライアン	スピード	3	143	139	150	139	129	710	700	710	750	700	7	1	2	6	7	7	1	7	7	4
30045	スイープトウショウ	スピード	3	151	127	155	122	145	750	700	720	700	700	7	1	3	7	7	5	1	3	7	7
30046	ウイニングチケット	スタミナ	3	148	126	152	133	141	700	750	700	720	700	7	1	1	2	7	6	1	6	7	1
30047	ダイワスカーレット	パワー	3	139	131	134	150	146	700	720	750	700	700	7	1	2	7	7	6	7	7	3	1
30048	メジロライアン	根性	3	148	124	156	130	142	710	700	710	750	700	7	1	3	5	7	6	2	7	7	2
30053	タイキシャトル	スピード	3	146	121	148	143	142	750	700	720	700	700	7	5	7	7	3	1	5	7	3	1
30054	ナイスネイチャ	賢さ	3	147	131	150	128	144	720	700	700	700	750	7	1	1	5	7	7	2	6	7	4
30055	セイウンスカイ	賢さ	3	148	148	138	133	133	710	700	710	750	700	7	1	1	5	7	7	7	6	4	3
30056	キングヘイロー	パワー	3	148	117	154	132	149	720	700	700	700	750	7	1	7	6	6	5	1	6	7	4
30057	ゴールドシップ	スピード	3	137	151	155	131	126	700	720	750	700	700	7	1	1	5	7	7	1	6	6	7
30058	トウカイテイオー	パワー	3	140	139	133	142	146	750	700	720	700	700	7	1	2	3	7	6	4	7	5	3
30059	ミホノブルボン	スタミナ	3	146	122	142	152	138	700	750	700	720	700	7	1	5	6	7	6	7	3	1	1
30060	ツインターボ	根性	3	143	138	135	146	138	710	700	710	750	700	7	3	3	6	7	5	7	1	1	1
30061	ビワハヤヒデ	賢さ	3	135	143	132	143	147	720	700	700	700	750	7	2	2	5	7	7	3	7	6	3
30062	サイレンススズカ	スタミナ	3	151	134	127	150	138	750	700	720	700	700	7	1	4	7	7	3	7	5	3	1
